weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
5287.0,2024-06-02 22:19,London,Summer,18.3,-5.0,8.5,17.1,Unknown,Rain,983.2
5289.0,2024-02-25 03:00,London,Winter,8.3,47.0,3.6,,5022,Rain,1028.1
5290.0,03/02/2024 01AM,London,Winter,3.5,65.0,5.1,9.9,8147,Clear,1022.6
5290.0,2024-03-19 09:36,London,Spring,14.6,36.0,24.0,7.3,7808,Clear,1001.4
5292.0,2024-07-17 02:32,London,Summer,21.6,200.0,4.0,27.8,9426,,1041.9
5293.0,2099-13-71 97:90,London,Winter,5.5,87.0,4.0,300.0,3215,Clear,1000.8
5294.0,2024-06-18 13:14,London,Summer,17.9,38.0,122.7,26.5,3133,,984.0
5295.0,2024-06-19T03:24:00Z,London,Summer,17.0,21.0,0.8,27.8,6089,Clear,1005.5
5296.0,2024-01-02 14:15,London,Winter,6.8,97.0,10.9,200.0,7866,Rain,1005.0
5297.0,11/05/2024 11AM,London,Spring,9.0,56.0,5.9,2.7,8187,Rain,1036.3
5298.0,,London,Summer,18.5,83.0,0.5,10.5,1515,Clear,1050.0
5299.0,2024-03-31 10:08,London,Spring,16.4,48.0,4.1,58.3,5284,Rain,1000.5
,2024-01-13T03:08:00Z,London,Winter,4.6,95.0,8.7,8.2,36683,Clear,1012.9
5301.0,,London,Summer,21.9,97.0,7.8,32.3,7349,Clear,1004.4
5302.0,2024-04-18 18:00,London,Spring,10.3,92.0,2.8,15.6,7648,Rain,1010.6
5303.0,2024-02-07 01:54,London,Winter,-0.1,83.0,5.1,250.0,9826,Fog,
5304.0,08/04/2024 04AM,London,Spring,17.1,20.0,0.6,36.3,3175,,1006.9
5305.0,16/10/2024 08AM,London,Winter,7.2,46.0,1.0,45.6,Unknown,Clear,1002.4
5306.0,2024-05-30 12:53,London,Spring,14.4,39.0,3.6,21.2,2917,,1010.0
5306.0,2024-06-02 18:49,London,Summer,22.8,23.0,78.2,14.3,9277,Clear,1009.2
5308.0,2024-03-19 16:02,London,Summer,23.7,89.0,3.3,16.3,5731,Rain,1048.4
5309.0,2024-03-28T20:20:00Z,London,Spring,11.0,75.0,4.7,23.5,8884,Fog,1020.1
5309.0,2024-05-22 16:00,London,Spring,12.8,40.0,0.4,15.4,6914,Clear,
5311.0,2024-06-19 13:36,London,Summer,19.5,62.0,11.8,8.0,6485,Clear,994.5
5312.0,2024-04-19 05:51,London,Spring,11.2,20.0,170.0,16.5,6703,Snow,1015.0
5313.0,2024-12-14 05:56,London,Winter,-0.3,28.0,113.3,2.7,6402,Clear,992.5
5314.0,09/04/2024 08PM,London,Spring,-50.0,80.0,5.5,17.5,5801,Clear,1023.3
5315.0,,London,Summer,15.8,100.0,6.6,10.7,5125,Clear,990.8
5316.0,2024-03-24 14:48,London,Spring,,28.0,4.2,23.4,848,Clear,1012.3
5317.0,2024-02-14 10:48,London,Summer,18.0,-10.0,,8.2,45312,Rain,1007.1
5318.0,2024-02-10 22:12,London,Winter,2.9,41.0,6.2,8.1,7094,Clear,1014.7
5319.0,2024-07-29 09:13,London,Summer,21.2,53.0,3.1,31.3,24506,Rain,998.8
5320.0,2024-05-20 08:07,,Spring,12.7,43.0,3.6,14.4,6451,Fog,1040.5
5321.0,17/02/2024 12PM,London,Spring,10.9,47.0,0.9,8.3,8920,Fog,984.1
5322.0,2024-06-16 18:06,London,Summer,-30.0,72.0,10.5,17.9,5300,Storm,1007.2
5323.0,2024-12-28 04:13,London,Winter,-1.4,85.0,21.0,15.9,1279,Rain,998.3
5324.0,2099-13-49 30:83,London,Summer,17.4,59.0,5.3,16.6,9228,Clear,1015.3
5325.0,2024-03-12 06:56,London,Spring,8.9,52.0,181.2,31.6,3972,Rain,999.6
5326.0,2024-07-03 00:55,London,Summer,18.8,37.0,12.3,39.3,3399,Clear,1032.7
5327.0,2099-13-80 56:73,London,Summer,21.8,51.0,1.9,12.7,1230,Storm,1004.9
5328.0,2024-01-10 04:24,London,Winter,0.1,200.0,2.9,150.0,6388,Rain,1021.5
5329.0,,London,Winter,2.6,74.0,17.1,42.4,4591,Snow,1036.0
5330.0,2024-11-23T08:44:00Z,London,Autumn,,48.0,107.5,5.5,4469,Rain,1007.9
5331.0,2024-03-20 00:52,London,Spring,17.0,59.0,11.0,19.7,6743,Rain,1019.8
5332.0,21/02/2024 01PM,London,Winter,1.8,87.0,8.5,52.6,2417,Clear,1020.0
5333.0,2024-05-03T20:04:00Z,London,Spring,12.1,49.0,2.2,39.9,1109,Fog,993.0
5334.0,2024-06-27 15:27,London,Summer,18.7,49.0,89.0,30.0,8748,Clear,1023.9
5335.0,2024-04-30T03:16:00Z,London,Spring,11.5,30.0,3.0,7.4,3097,Rain,982.6
5336.0,2024-03-06 15:10,London,Spring,15.6,42.0,9.2,,,Clear,1012.5
5337.0,2024-04-12T09:55:00Z,London,Spring,9.6,88.0,,37.2,389,Clear,1005.0
5338.0,2024-01-27 21:20,London,Winter,3.8,79.0,9.1,30.6,1148,,986.1
5339.0,2024-03-28 01:12,London,Spring,7.7,86.0,1.2,18.3,6729,Clear,1023.3
5340.0,2024-02-26 17:10,,Winter,2.9,58.0,10.2,27.9,2461,Clear,1026.3
5341.0,2024-02-16T00:46:00Z,London,Winter,3.2,71.0,4.1,26.6,2434,Clear,1035.1
5342.0,2024-08-04 19:45,London,Summer,19.7,85.0,4.0,20.1,5134,Clear,1011.7
5343.0,2024-03-30T09:02:00Z,London,Spring,11.9,62.0,9.8,22.7,2070,Snow,1027.8
5344.0,06/02/2024 08PM,London,Winter,4.0,68.0,0.1,31.0,3266,Storm,1002.5
5345.0,2024-11-15 17:18,London,Autumn,12.2,39.0,3.9,9.6,663,Clear,1012.6
5346.0,,London,Winter,1.7,67.0,88.7,29.3,5399,Clear,980.7
5347.0,12/08/2024 12AM,London,Summer,22.5,54.0,11.1,49.9,,Clear,1027.7
5348.0,2024-06-21 13:32,London,Summer,18.3,89.0,0.2,17.6,7933,Fog,1036.2
5349.0,2024-02-19 02:50,London,Winter,0.2,67.0,0.5,19.9,6690,Rain,1026.1
5350.0,2024-08-11 07:00,London,Summer,27.2,21.0,2.8,9.6,2538,,976.4
5351.0,,London,Summer,22.4,59.0,2.9,200.0,2834,Rain,1017.6
5352.0,2024-07-20 03:28,London,Summer,23.3,53.0,6.1,51.0,6495,Rain,1008.1
5353.0,2024-10-16 17:16,London,Autumn,9.7,50.0,3.3,22.8,652,Rain,1015.9
5354.0,2024-07-02 06:57,London,Summer,26.1,81.0,0.4,18.1,3486,Clear,1000.8
5355.0,2024-12-27 01:20,London,Winter,2.4,79.0,0.8,14.0,6969,Rain,971.6
5356.0,2024-01-10 09:15,London,Winter,0.3,62.0,3.6,9.4,43618,Clear,1006.8
5356.0,2024-05-31 21:30,London,Spring,10.6,84.0,8.1,23.7,6451,Snow,
5358.0,2024-06-17 07:42,London,Summer,27.3,88.0,2.5,19.6,,Clear,998.0
5359.0,2099-13-76 54:80,London,Summer,22.9,49.0,3.4,16.9,7410,Snow,1005.0
5359.0,2024-04-06 21:36,London,Spring,10.9,59.0,2.5,2.5,1948,Rain,981.3
5361.0,2024-03-15 11:34,London,Autumn,8.1,22.0,159.7,31.1,7036,Snow,1003.3
5362.0,2024-05-14 17:00,London,Spring,12.9,20.0,1.5,18.6,7443,Clear,1000.7
5363.0,2024-04-05 02:17,London,Spring,10.4,42.0,2.3,1.3,1465,,1043.4
5364.0,10/03/2024 04AM,London,Spring,11.3,69.0,0.4,13.9,7970,Rain,1000.0
5365.0,2024-01-01 16:48,London,Winter,-0.2,67.0,4.5,42.3,,Rain,1017.1
5366.0,,London,Winter,4.4,37.0,10.3,9.9,5244,Clear,1020.2
5367.0,2024-06-24 19:02,London,Summer,100.0,200.0,3.8,3.0,4962,Rain,1000.1
5368.0,2024-02-18 09:00,London,Winter,-2.4,53.0,6.5,28.0,854,Fog,1000.1
5369.0,2099-13-91 95:96,London,Summer,24.7,59.0,5.6,7.2,9688,Clear,991.1
5369.0,2099-13-65 94:66,London,Spring,13.8,92.0,9.7,23.8,8400,Clear,1028.9
5371.0,2024-01-27 12:00,London,Winter,-1.9,98.0,2.3,46.7,9525,Clear,1028.6
5372.0,2024-04-29 03:53,London,Spring,-50.0,36.0,0.9,250.0,4145,Clear,993.7
5373.0,2024-05-11 09:44,London,Spring,11.4,21.0,0.1,40.0,6091,Clear,1040.9
5374.0,2024-03-07 12:18,London,Spring,8.3,51.0,115.6,8.3,1026,Rain,988.3
5375.0,2024-07-30 15:31,London,Summer,18.4,28.0,22.1,54.9,7862,,1003.8
5376.0,2024-02-12 04:33,London,Winter,1.3,38.0,3.5,16.5,5132,Clear,991.0
5377.0,2024-08-31 21:45,London,Summer,19.0,98.0,188.3,200.0,9124,Clear,1007.8
5378.0,2024-04-09T05:52:00Z,London,Spring,16.5,71.0,134.8,25.0,30640,Snow,1007.1
5379.0,2024-03-24 08:32,London,Spring,14.2,37.0,4.6,12.7,9037,Snow,982.2
5380.0,2024-01-01 20:10,London,Winter,-1.2,77.0,2.1,5.5,9852,Rain,1015.9
5381.0,12/03/2024 02AM,London,Spring,,47.0,2.9,24.0,51,Clear,987.8
5382.0,23/02/2024 01PM,London,Winter,,42.0,17.0,1.9,4883,Clear,1028.0
5383.0,2024-06-10 09:06,London,Summer,25.5,75.0,3.4,,8783,Snow,1018.8
5384.0,2024-11-20 10:40,London,Autumn,13.4,86.0,4.2,5.3,,Clear,1022.9
5385.0,2024-02-20 23:26,London,Winter,9.1,76.0,1.3,20.2,6698,Storm,1022.4
5386.0,2024-03-21 04:47,London,Spring,13.3,34.0,0.7,12.1,2995,Clear,1010.5
5387.0,2024-02-21 06:31,London,Winter,-0.4,88.0,19.8,35.8,3413,Clear,1012.0
5388.0,2024-03-06 05:12,London,Spring,10.2,78.0,7.2,9.6,446,Rain,1050.0
5389.0,2024-03-01T02:24:00Z,London,Spring,11.8,76.0,10.0,16.0,2503,,1018.7
5390.0,2024-07-14 16:10,London,Summer,21.1,93.0,15.6,44.3,4784,Clear,1009.1
5391.0,2024-05-30 01:36,London,Winter,5.3,64.0,9.4,15.0,2064,Rain,1033.1
5392.0,2024-05-24 09:00,London,Spring,17.4,25.0,6.4,13.7,9196,Clear,993.6
5393.0,2024-10-07T23:50:00Z,London,Autumn,8.5,26.0,8.2,7.6,44199,Clear,999.3
5394.0,2024-05-11 09:20,London,Spring,11.2,44.0,0.1,30.4,4885,Fog,1000.2
5395.0,2024-04-15 03:24,London,Autumn,12.4,87.0,7.0,27.4,6442,Fog,
5396.0,2024-07-12T03:54:00Z,London,Summer,23.2,67.0,4.8,200.0,5091,Clear,996.6
5397.0,2099-13-72 27:74,London,Spring,12.4,37.0,2.6,,992,,1010.1
5398.0,,London,Summer,20.3,48.0,14.8,15.0,2077,Snow,975.1
5399.0,02/05/2024 08AM,London,Spring,13.0,72.0,0.4,43.4,5414,,1013.1
5400.0,2024-01-28T18:16:00Z,London,Winter,-1.5,23.0,1.3,8.6,9834,Fog,1009.9
5401.0,30/03/2024 04PM,London,Spring,14.3,-5.0,11.8,13.5,999,Rain,972.9
5402.0,08/05/2024 08AM,London,Spring,12.6,63.0,2.2,20.5,3582,Clear,1013.2
5403.0,2024-02-15 11:58,London,Winter,5.0,57.0,3.0,52.4,5579,Rain,1037.8
5404.0,2024-02-02T01:37:00Z,London,Winter,4.5,25.0,8.6,7.0,1498,Rain,989.9
5405.0,2024-01-05 19:18,London,Winter,60.0,26.0,7.5,17.5,7004,Clear,999.1
5406.0,2024-11-13 13:49,London,Autumn,10.6,20.0,167.0,10.8,44138,Clear,1016.0
5406.0,2024-10-04 17:41,London,Autumn,11.5,22.0,0.2,16.5,4731,Rain,995.8
5408.0,2024-12-23 23:40,London,Winter,5.3,73.0,0.5,4.6,9956,Clear,996.6
5409.0,2099-13-45 91:78,London,Autumn,12.1,92.0,2.8,19.3,,Clear,1011.7
5410.0,2024-08-11T10:07:00Z,London,Summer,25.3,91.0,2.5,42.6,1978,Clear,1031.5
5411.0,2024-08-11 07:54,London,Summer,60.0,97.0,6.2,19.3,336,Snow,
5412.0,,London,Spring,12.7,23.0,6.1,9.9,7163,Rain,1006.7
5413.0,2024-03-26 23:11,London,Spring,12.2,32.0,15.7,11.5,2019,Clear,984.2
5414.0,2024-02-01 04:00,London,Winter,2.0,23.0,2.3,10.9,9886,Clear,1010.0
5415.0,2099-13-88 74:92,London,Spring,13.3,-10.0,1.2,20.9,9987,Clear,1007.5
5416.0,2024-08-23 02:28,London,Summer,21.0,38.0,5.7,3.6,9861,Rain,1029.4
5417.0,2024-03-15 23:00,London,Spring,10.3,91.0,5.2,35.8,831,,995.0
5418.0,2024-02-18T05:34:00Z,London,Winter,4.1,150.0,11.0,300.0,Unknown,Clear,1002.1
5419.0,2024-02-22 02:00,London,Winter,2.1,97.0,0.6,2.8,,Clear,1015.4
5420.0,2024-06-10 21:05,London,Summer,15.9,95.0,179.7,5.9,1598,Clear,1008.6
5421.0,05/03/2024 03AM,London,Spring,5.9,83.0,2.6,71.2,8103,Clear,1028.7
5422.0,2024-06-09 18:32,London,Summer,20.1,82.0,5.7,24.8,8886,Fog,1015.4
5423.0,,London,Autumn,-30.0,89.0,18.7,150.0,8184,Clear,1044.0
5424.0,2024-04-24T01:00:00Z,London,Spring,11.9,100.0,1.5,19.3,5539,Clear,1015.0
5425.0,2024-02-26 02:53,London,Winter,6.4,150.0,2.1,,4449,Fog,986.0
5426.0,2099-13-50 41:62,London,Spring,14.2,200.0,3.1,27.0,8441,Clear,1010.9
5427.0,30/10/2024 08AM,London,Autumn,7.9,31.0,6.9,9.2,3109,Snow,1012.2
5428.0,,London,Autumn,12.7,39.0,0.4,17.3,2171,Clear,1005.5
5429.0,2024-06-27T19:17:00Z,London,Summer,19.2,50.0,4.9,22.3,6442,Fog,1041.3
5430.0,2024-02-23 10:00,London,Winter,-0.7,67.0,5.6,46.5,4869,Clear,1008.3
5431.0,2024-01-08T15:18:00Z,London,Winter,3.7,89.0,190.2,32.9,5421,Clear,1011.5
5432.0,2024-01-28 20:34,London,Winter,60.0,48.0,0.8,6.2,Low,Rain,1009.9
5433.0,2024-02-25 14:26,London,Winter,2.5,82.0,5.7,3.3,8443,Clear,1009.4
5434.0,2024-06-12 08:03,London,Summer,23.7,24.0,4.0,10.4,5420,Clear,1011.3
5435.0,2024-02-04 14:37,London,Winter,-30.0,60.0,89.9,23.1,1477,Snow,1020.4
5436.0,,London,Autumn,11.6,,1.5,21.3,6639,Rain,1016.8
5437.0,2099-13-67 78:63,London,,8.4,77.0,19.9,24.8,4631,Snow,1001.4
5438.0,2024-02-02T15:31:00Z,London,Winter,2.6,98.0,171.9,25.2,695,Fog,1011.3
5439.0,11/02/2024 03AM,London,Winter,-0.6,34.0,6.3,27.8,3393,Clear,987.1
5440.0,2024-03-02 02:18,London,Spring,16.2,82.0,153.6,21.7,4845,Clear,988.0
5440.0,2024-02-06 20:10,London,Winter,4.0,28.0,1.9,23.5,3169,Clear,1027.3
5442.0,14/08/2024 04AM,London,Summer,19.9,86.0,5.4,11.1,2754,Clear,1027.9
5443.0,2024-04-26 01:12,London,Spring,12.0,200.0,25.0,4.6,8421,Snow,980.9
5444.0,14/11/2024 05PM,London,Autumn,11.7,35.0,2.2,25.5,3609,Clear,973.6
5445.0,,London,Spring,14.7,-5.0,5.3,9.1,3924,Clear,1001.0
5446.0,2024-03-27T03:32:00Z,London,Spring,8.7,35.0,0.2,17.1,4798,Clear,1004.9
5447.0,2024-05-06 11:50,London,Spring,14.2,97.0,15.0,3.6,958,Rain,1050.0
5448.0,,London,Summer,17.9,86.0,2.2,32.3,6556,Snow,1009.2
5449.0,2024-12-24 13:42,London,Winter,4.8,79.0,7.6,12.4,6148,Rain,950.0
5450.0,,London,,9.5,25.0,9.7,6.6,9451,Clear,960.9
5451.0,,London,Winter,3.0,95.0,8.3,11.2,8428,Fog,1032.2
,2024-03-16 06:15,London,Spring,10.1,150.0,10.4,22.7,7592,Clear,1002.9
5453.0,2024-03-26T07:28:00Z,London,Spring,12.3,25.0,0.7,27.3,44902,Snow,961.8
5454.0,2024-12-28 10:37,London,Winter,0.7,42.0,1.8,6.6,4671,Clear,1026.6
5454.0,2024-03-03 07:13,London,Spring,9.6,61.0,6.8,13.6,6058,,1035.7
5456.0,2099-13-87 25:73,London,Summer,23.2,22.0,8.5,6.9,N/A,Clear,1042.2
5457.0,2099-13-56 34:69,London,,-2.2,66.0,5.4,17.8,7309,Clear,996.8
5458.0,2024-11-29 00:16,London,Autumn,12.4,63.0,73.8,,4726,Clear,1026.0
5458.0,2024-02-26 03:06,London,Winter,-1.3,74.0,1.8,32.6,,Rain,1029.1
5460.0,2024-10-06 15:26,London,Autumn,6.5,91.0,13.5,18.8,6809,Rain,1006.6
5461.0,2024-12-14 19:30,London,Winter,7.0,66.0,12.7,35.0,7643,Clear,1031.5
5462.0,2024-06-23 05:08,London,Summer,100.0,55.0,8.2,10.4,7178,Snow,991.0
5463.0,2024-01-18 15:30,London,Winter,3.6,45.0,6.5,28.9,7250,Snow,965.2
5464.0,2024-04-06 19:36,London,Spring,12.3,22.0,110.4,23.2,1161,Clear,1002.3
5465.0,2024-06-02 23:12,London,Summer,19.8,28.0,1.3,23.3,5211,Fog,
5466.0,2024-01-27 03:16,London,Winter,3.8,83.0,0.3,250.0,9721,Rain,1014.0
5467.0,2024-05-09T14:38:00Z,London,Spring,60.0,26.0,6.3,13.8,3505,Rain,1018.4
5468.0,2024-07-16 18:00,London,Summer,,53.0,10.0,,8497,Clear,1026.9
5469.0,2024-12-27 11:26,London,Winter,1.5,53.0,190.5,34.4,9414,Rain,1025.3
5470.0,,London,Autumn,100.0,29.0,184.1,37.7,5883,Clear,1018.2
5471.0,,London,,11.3,23.0,4.0,18.6,3145,Clear,1038.0
5472.0,20/11/2024 02AM,London,Autumn,8.2,41.0,2.0,9.8,7867,Fog,1043.7
5472.0,2024-01-31 07:11,London,Winter,1.2,65.0,5.8,2.9,9113,Clear,1023.8
5474.0,,London,,13.5,43.0,5.1,35.7,6215,Clear,1042.0
5475.0,2024-10-31 18:57,London,Autumn,,33.0,1.6,20.3,4559,Clear,986.4
5476.0,2024-12-12T10:04:00Z,London,Winter,2.7,75.0,17.6,150.0,411,Clear,1043.3
5477.0,2099-13-77 56:82,London,,8.9,46.0,6.1,2.4,4123,Clear,994.4
5478.0,2024-02-01 23:45,London,Spring,12.3,83.0,1.6,,4787,Rain,1014.8
5479.0,2024-03-23 08:32,London,Spring,13.5,53.0,0.4,10.6,20093,Rain,1007.6
5480.0,2024-02-01 22:24,London,Winter,60.0,70.0,131.9,4.9,9581,Snow,1029.6
5481.0,2024-04-14 13:12,London,Spring,14.5,60.0,6.1,5.8,7877,,990.5
5482.0,2024-10-09 14:31,London,Autumn,9.5,96.0,4.6,14.0,2110,Rain,1018.5
5483.0,2024-03-31 17:40,London,Summer,17.7,200.0,0.1,49.5,9171,Clear,1024.4
5484.0,2024-01-26 17:14,London,Winter,2.3,82.0,2.5,12.2,5275,,1021.4
5485.0,2024-07-29 04:52,London,Summer,19.9,36.0,0.5,14.5,5522,Snow,980.9
,,London,,10.6,43.0,2.8,51.0,6623,Clear,1040.6
5487.0,2024-02-28 16:33,London,Winter,1.2,52.0,1.1,20.3,,Rain,999.0
5488.0,2024-09-11T18:26:00Z,,Autumn,9.6,65.0,,15.8,,Rain,998.7
5489.0,2024-08-07 02:06,London,Summer,18.5,81.0,15.1,20.0,7606,Fog,
5490.0,2024-04-11 19:03,London,Spring,9.0,84.0,4.8,300.0,7082,Rain,1017.1
5491.0,2024-06-13T18:16:00Z,London,Summer,20.4,77.0,0.4,50.0,Low,Snow,1034.5
5492.0,26/01/2024 11PM,London,Winter,8.4,91.0,1.6,29.5,8944,Fog,1007.6
5493.0,2024-03-11 15:36,London,Spring,17.9,49.0,1.4,8.7,3810,Clear,1050.0
5494.0,2024-02-06T16:54:00Z,London,Winter,0.6,56.0,13.8,300.0,31778,Clear,1002.0
5495.0,2024-03-10 08:01,London,Spring,14.6,90.0,2.9,9.2,9810,Snow,1013.1
5496.0,2024-08-31 17:42,London,Summer,20.7,150.0,2.6,12.3,2226,Clear,1007.4
5497.0,2024-01-28 20:51,London,Winter,1.8,68.0,0.4,24.7,7415,Fog,992.2
5498.0,,,Autumn,10.0,92.0,1.7,21.3,3524,Clear,1050.0
,2024-08-19 17:14,London,Autumn,14.2,23.0,2.2,34.2,6378,Clear,1003.7
5500.0,2024-01-25 10:32,London,Winter,-0.4,60.0,3.5,4.5,6949,Storm,1008.4
5501.0,2024-01-18 10:08,London,Winter,0.4,20.0,,4.3,6113,Rain,1013.3
5502.0,2024-08-29 09:16,London,Summer,20.5,69.0,,18.9,1467,Rain,1022.5
5503.0,,London,Summer,17.5,95.0,1.0,6.5,3239,Clear,1027.9
5504.0,2024-03-05 02:15,London,Spring,12.8,87.0,0.9,50.9,8001,Clear,998.8
5504.0,2099-13-67 48:83,London,Autumn,,36.0,0.6,18.1,8602,Clear,982.5
,,London,Summer,19.6,66.0,1.3,10.1,2310,Snow,1033.4
5507.0,2024-06-19 17:45,London,Summer,25.6,71.0,2.7,40.7,9677,Rain,966.4
5508.0,2099-13-86 71:77,London,Summer,20.0,25.0,2.7,4.9,6065,Rain,992.7
5509.0,2024-03-23 21:21,London,Spring,12.7,26.0,4.7,12.7,2719,Rain,997.2
5510.0,2024-05-27 07:46,London,Spring,11.3,40.0,11.3,5.0,8934,Rain,1007.0
5511.0,2024-02-06 17:24,London,Winter,2.4,93.0,7.9,16.1,,Rain,997.7
5512.0,2024-02-12 06:18,London,Winter,-0.2,37.0,0.1,30.0,7977,Rain,1020.4
5513.0,2024-06-13 13:45,London,Summer,21.0,38.0,9.3,1.6,5696,Clear,1009.3
5514.0,2024-09-08 05:52,London,Autumn,12.2,80.0,10.7,13.1,631,Clear,1037.7
5515.0,01/01/2024 04AM,London,Winter,1.4,200.0,11.6,13.4,8732,Snow,1031.8
5516.0,2024-03-16T23:15:00Z,London,Spring,13.0,58.0,0.4,300.0,4931,Clear,1001.8
5516.0,2024-03-19 17:10,London,Spring,11.8,99.0,29.4,40.8,209,Clear,1000.3
5518.0,2024-01-11 09:20,London,Winter,-0.5,49.0,2.3,14.4,362,Rain,1000.6
5519.0,2024-03-27 22:56,London,Spring,15.7,49.0,90.2,32.5,41851,Clear,1008.8
5520.0,2024-04-29 00:26,London,Spring,17.8,26.0,0.0,25.7,9687,Clear,1026.4
5521.0,2024-03-08 16:26,London,Spring,13.6,79.0,7.6,43.4,3828,Fog,990.1
5521.0,,London,Spring,-30.0,,5.6,17.4,4706,Rain,1004.1
5523.0,,,Spring,100.0,67.0,11.1,,8027,Snow,1023.8
5524.0,2024-04-11 22:54,London,Spring,16.1,81.0,5.3,300.0,3618,Storm,1050.0
5525.0,,London,Winter,5.3,40.0,0.9,,6267,Clear,1008.6
5526.0,2024-03-31 19:41,London,Spring,9.8,39.0,1.2,,9410,Snow,985.6
5527.0,2024-05-26 16:50,London,Spring,12.6,,0.4,7.5,156,Rain,1043.4
5528.0,2024-11-14 16:56,London,Autumn,10.1,92.0,5.9,30.3,810,Snow,984.6
5529.0,2024-01-18 00:20,London,Winter,5.3,52.0,,,1538,Rain,994.0
5530.0,2024-07-31 02:12,London,Summer,22.3,41.0,128.7,5.3,6047,Fog,999.1
5531.0,2024-01-26 00:51,London,Winter,4.0,79.0,0.5,7.2,874,Clear,1041.7
5532.0,2024-08-13T14:24:00Z,London,Summer,19.1,39.0,4.1,23.9,,Rain,1026.6
5533.0,2024-01-15 02:52,London,Winter,1.7,88.0,196.9,12.8,4616,Snow,1027.6
5534.0,2024-02-26T03:12:00Z,London,Winter,3.3,97.0,1.4,21.1,3455,,1028.1
5535.0,2099-13-48 81:91,London,,21.1,67.0,9.8,15.4,820,Clear,1002.9
5535.0,,London,Spring,15.5,70.0,4.2,10.1,2702,,989.0
5537.0,,London,Winter,4.2,87.0,54.4,300.0,2707,Clear,1025.4
5538.0,2024-02-13 06:37,London,Winter,5.8,-5.0,119.1,22.2,2556,Rain,1034.8
5539.0,2024-04-03 02:57,London,Spring,13.1,75.0,4.3,34.1,5682,Fog,1048.4
5540.0,2024-03-12 18:12,London,Spring,11.3,38.0,2.5,24.0,N/A,Snow,985.0
5541.0,06/01/2024 11PM,London,Winter,3.4,-10.0,72.1,1.6,9893,Snow,1025.5
5542.0,2099-13-96 42:78,London,,23.9,27.0,4.5,15.8,3996,Rain,999.9
5543.0,2024-05-06 02:54,London,Spring,13.9,69.0,0.9,14.7,4445,Rain,1033.2
5544.0,2024-01-27 02:12,London,Winter,5.9,69.0,1.6,200.0,24144,Clear,1037.6
5545.0,,London,,31.9,59.0,1.0,12.0,6131,Fog,1049.4
5546.0,2099-13-55 26:89,London,Spring,13.8,200.0,6.0,40.4,8970,Fog,1013.9
5547.0,2099-13-59 65:79,London,,20.6,78.0,,0.7,8747,Rain,1007.1
5548.0,2024-05-04 13:10,London,Spring,13.5,66.0,4.4,14.2,7597,Clear,996.9
5549.0,2024-02-15 18:30,London,Winter,2.1,23.0,4.7,5.9,35165,Storm,1025.5
5550.0,2024-01-28 17:33,London,Winter,4.1,100.0,1.7,8.3,32041,Snow,1018.8
5551.0,,London,Spring,12.7,44.0,3.1,200.0,6570,Fog,1009.4
5552.0,,London,Summer,18.7,42.0,0.3,14.1,4082,Clear,998.1
5553.0,2099-13-82 52:75,London,Autumn,11.1,97.0,1.6,3.6,47249,Clear,979.0
5554.0,2024-02-28 11:00,London,Autumn,10.5,-10.0,8.0,250.0,682,Clear,992.7
5555.0,02/04/2024 03PM,London,Spring,10.6,100.0,0.7,8.6,4344,Clear,987.1
5556.0,2024-01-07 11:30,London,Winter,60.0,150.0,126.3,25.6,,Clear,
5557.0,2024-05-09T19:29:00Z,London,Spring,11.1,-5.0,10.0,300.0,6433,Clear,1012.4
5558.0,2024-04-22T16:30:00Z,London,Spring,10.4,82.0,,40.9,5045,Rain,1018.6
,04/12/2024 09AM,London,Winter,-0.4,71.0,4.9,16.9,7851,Clear,1011.4
5560.0,,London,Autumn,100.0,63.0,1.8,8.1,3515,Clear,989.3
5561.0,2024-03-15 04:57,London,Spring,6.7,-10.0,6.5,53.3,1250,Storm,1029.3
5562.0,,London,Autumn,12.4,47.0,9.2,13.3,,Clear,1029.9
5563.0,2024-04-15 17:00,London,Spring,12.4,73.0,3.3,49.8,42881,Clear,1007.5
5564.0,2024-04-16 03:39,London,Summer,22.8,35.0,,46.1,4683,Clear,1007.5
5565.0,2024-06-09T05:20:00Z,London,Summer,25.1,75.0,3.4,47.7,Very Poor,Clear,971.1
5566.0,2024-02-20 16:28,London,Autumn,13.4,45.0,5.4,19.6,,Clear,991.1
5567.0,2024-01-16 15:28,London,Winter,1.0,21.0,8.7,10.6,4960,Snow,1014.3
5568.0,2024-03-01 14:55,London,Spring,13.6,56.0,0.8,37.9,29573,Clear,1002.7
5569.0,2099-13-79 40:85,London,Spring,15.4,53.0,7.9,19.3,8665,Rain,999.4
5570.0,2024-03-02 23:41,London,Spring,10.8,47.0,10.4,8.0,4467,Storm,995.3
5571.0,2024-07-31T13:08:00Z,London,Summer,21.4,81.0,6.9,38.1,6120,Clear,998.7
5572.0,2024-01-06 03:44,London,Winter,1.8,28.0,3.3,7.3,5878,Snow,999.6
5573.0,2024-08-10 14:03,London,Summer,14.0,63.0,7.1,1.5,9448,Clear,1050.0
5574.0,2024-01-15 08:24,London,Winter,-1.0,89.0,38.6,10.8,2273,Clear,1040.8
5575.0,2024-04-12 05:30,London,Spring,12.9,73.0,4.8,24.1,585,Clear,1050.0
